,Location,lat,lng
12433,"Leakey, TX",29.7254,-99.7631
12434,"Tennessee Colony, TX",31.83544,-95.83885
12435,"Coushatta, LA",32.0256,-93.3406
12436,"Carefree, AZ",33.8234,-111.9161
12437,"Springville, NY",42.5084,-78.6696
12438,"Advance, MO",37.1038,-89.912
12439,"Claude, TX",35.1075,-101.3629
12440,"Corsica, SD",43.4223,-98.4073
12441,"Davenport, WA",47.655,-118.1519
12442,"Powells Point, NC",36.15738,-75.8588
12443,"Port Republic, NJ",39.5328,-74.4852
12444,"Kennett Square, PA",39.8438,-75.7113
12445,"Briceville, TN",36.1777,-84.1837
12446,"Pickerington, OH",39.889,-82.7678
12447,"DUTTON, MI",42.84114,-85.58502
12448,"Swarthmore, PA",39.9023,-75.3488
12449,"Kendalia, TX",29.9691,-98.52224
12450,"Newark, MD",38.2751,-75.2733
12451,"Rosepine, LA",30.9208,-93.2857
12452,"Pawleys Island, SC",33.4269,-79.1246
12453,"Middletown, CA",38.7518,-122.6221
12454,"Lavale, MD",39.65564,-78.81058
12455,"Napanoch, NY",41.753,-74.3724
12456,"Rising Sun, IN",38.9531,-84.8544
12457,"Soperton, GA",32.3782,-82.5945
12458,"Linn Valley, KS",38.3758,-94.712
12459,"Donalsonville, GA",31.0404,-84.8792
12460,"Guilford, VT",42.81786,-72.57648
12461,"Stanfield, AZ",32.8794,-111.9636
12462,"North Berwick, ME",43.26592,-70.8645
12463,"Columbia, LA",32.1026,-92.077
12464,"Poughquag, NY",41.60898,-73.6818
12465,"Ballard, UT",40.2949,-109.9493
12466,"Naval Base, VA",36.93533,-76.2923
12467,"Vilas, NC",4.12179,73.4376
12468,"Roslyn, NY",40.7991,-73.6491
12469,"Weimar, CA",39.0374,-120.97244
12470,"West Palm, FL",26.71534,-80.05337
12471,"Shabbona, IL",41.7654,-88.8845
12472,"Truth or Consequences, NM",33.1864,-107.2589
12473,"Addy, WA",48.3588,-117.8372
12474,"JOPPATOWNE, MD",39.45789,-76.35524
12475,"Arvilla, ND",47.91916,-97.49481
12476,"Belmar, NJ",40.1798,-74.0255
12477,"Dos Palos, CA",36.9854,-120.6338
12478,"Cheney, KS",37.6353,-97.7797
12479,"Fort McDowell, AZ",33.63671,-111.67458
12480,"Falcon, MO",37.60504,-92.37878
12481,"Wilson, NY",43.30978,-78.82615
12482,"Okemah, OK",35.4292,-96.2998
12483,"Northwood, NH",43.19425,-71.1509
12484,"South Pomfret, VT",43.66507,-72.53954
12485,"WASHINGTON TOWNSHIP, NJ",40.09789,-74.21764
12486,"Groveton, TX",31.0572,-95.1268
12487,"Rosholt, SD",45.8662,-96.7318
12488,"Roseville, OH",39.8064,-82.0758
12489,"Elmwood, NE",40.8426,-96.2947
12490,"Montecito, CA",34.4384,-119.6309
12491,"Swansea, MA",41.74816,-71.18977
12492,"Auburndale, WI",44.6266,-90.0144
12493,"Silverwood, MI",43.32336,-83.248
12494,"Medicine Bow, WY",41.8995,-106.2019
12495,"Penrose, CO",38.4213,-105.0004
12496,"Branchville, NJ",41.1471,-74.7494
12497,"Bucks, AL",31.0169,-88.0249
12498,"Mulhall, OK",36.0913,-97.361
12499,"Mount Jewett, PA",41.7246,-78.6443
12500,"Kuna, ID",43.488,-116.3933
12501,"Bon Secour, AL",30.3222,-87.7271
12502,"Northfield, IL",42.1025,-87.7791
12503,"Chester, TX",30.9214,-94.6002
12504,"Centertown, KY",37.4177,-86.9959
12505,"Bee Cave, TX",30.3084,-97.9629
12506,"Castlewood, VA",36.8782,-82.2879
12507,"Mount Holly, SC",35.29819,-81.01591
12508,"Ringgold, LA",32.3261,-93.2836
12509,"Mississippi State, MS",33.4516,-88.7912
12510,"Peterborough, NH",42.87064,-71.95175
12511,"Goshen, OR",43.9954,-123.01147
12512,"Holly Springs, GA",34.1681,-84.4847
12513,"Kenmore, NY",42.9646,-78.8713
12514,"Brantley, AL",31.5823,-86.2569
12515,"Reading, MA",42.57509,-71.07867
12516,"Eynon, PA",41.49564,-75.57435
12517,"Bethlehem, GA",33.9368,-83.7102
12518,"River Edge, NJ",40.9269,-74.0387
12519,"Linden, AL",32.3001,-87.7926
12520,"Blountstown, FL",30.443,-85.0455
12521,"Hayfork, CA",40.561,-123.1298
12522,"Longmeadow, MA",42.0501,-72.58287
12523,"Colmar, PA",40.26733,-75.25351
12524,"Rogue River, OR",42.4354,-123.1681
12525,"Somerset, CA",73.25144,-93.5003
12526,"Hackensack, MN",46.927,-94.5161
12527,"Beach Haven, NJ",39.566,-74.2492
12528,"Epsom, NH",43.22286,-71.33201
12529,"Varnado, LA",30.895,-89.8318
12530,"Goetzville, MI",46.05807,-84.09224
12531,"Osceola, NE",41.1781,-97.5498
12532,"Reelsville, IN",39.55754,-86.96696
12533,"Collegeville, MN",45.59441,-94.36305
12534,"WEST MELBOURNE, FL",28.07168,-80.65339
12535,"Cherryvale, KS",37.269,-95.5536
12536,"Corinth, ME",44.95423,-69.02365
12537,"Beaverdam, VA",37.94125,-77.65443
12538,"Chase City, VA",36.7998,-78.461
12539,"Dorset, VT",43.2548,-73.09872
12540,"Avon, CT",41.80982,-72.83065
12541,"Cleveland, ND",46.891,-99.1195
12542,"Suncook, NH",43.1382,-71.453
12543,"Leola, SD",45.7212,-98.9386
12544,"Narvon, PA",40.10288,-75.97772
12545,"Chatsworth, NJ",39.81762,-74.53487
12546,"Oreland, PA",40.115,-75.1803
12547,"Gypsum, KS",38.7058,-97.4266
12548,"Stamford, NY",42.4073,-74.61432
12549,"Ira, TX",30.91405,-101.89791
12550,"BOURNE, MA",41.74122,-70.59892
12551,"Loomis, NE",40.4783,-99.5075
12552,"Radnor, PA",40.04622,-75.35991
12553,"Sturgeon Lake, MN",46.3863,-92.8242
12554,"Osakis, MN",45.8649,-95.1524
12555,"Oro Grande, CA",34.59888,-117.33421
12556,"Lyme, NH",43.80951,-72.15592
12557,"Johnson City, TX",30.2743,-98.4065
12558,"Brooten, MN",45.5001,-95.1157
12559,"Mohawk, NY",43.01146,-75.00404
12560,"Denmark, ME",43.97035,-70.8034
12561,"Fort White, FL",29.9224,-82.7135
12562,"Whitesburg, GA",33.4928,-84.9137
12563,"Stone Harbor, NJ",39.0483,-74.7653
12564,"Mcfadden, WY",41.65441,-106.13057
12565,"Cotulla, TX",28.4364,-99.2367
12566,"Georgetown, CO",39.7179,-105.6942
12567,"Colona, IL",41.4678,-90.3446
12568,"Coldwater, KS",37.2582,-99.3378
12569,"West Bloomfield Township, MI",42.56891,-83.38356
12570,"PROCTOR, MN",46.74716,-92.22547
12571,"Rosanky, TX",29.9537,-97.3065
12572,"Sleepy Hollow, NY",41.0936,-73.8722
12573,"Emery, SD",43.602,-97.6195
12574,"East Las Vegas, NV",36.09442,-115.04194
12575,"Lake View, IA",42.3046,-95.041
12576,"Point Roberts, WA",48.9882,-123.0577
12577,"Catawba, VA",37.38263,-80.10949
12578,"Wellpinit, WA",47.88794,-117.98803
12579,"Ruth, MS",31.38156,-90.31648
12580,"Red Bank, NJ",40.348,-74.0672
12581,"Celina, TX",33.3154,-96.7941
12582,"Walton, KS",38.1187,-97.2582
12583,"Owls Head, ME",44.0823,-69.05726
12584,"Oneco, CT",41.69371,-71.8084
12585,"Jakin, GA",31.0901,-84.9822
12586,"West Glacier, MT",48.4916,-113.9961
12587,"Clifton, TN",35.3792,-87.9927
12588,"ST ROSE, IL",38.68421,-89.55453
12589,"Sterling, KS",38.2094,-98.2064
12590,"Rio Medina, TX",29.43968,-98.88419
12591,"Chester, WV",40.6129,-80.5628
12592,"Van Vleck, TX",29.0278,-95.88
12593,"Siesta Key, FL",27.2779,-82.5516
12594,"Dublin, PA",40.373,-75.2041
12595,"Bahama, NC",36.16598,-78.87667
12596,"White Salmon, WA",45.7283,-121.4853
12597,"Beavertown, PA",40.7522,-77.169
12598,"Fairview Heights, IL",38.5974,-90.0053
12599,"Fort Campbell, KY",39.07506,-84.44716
12600,"Allenhurst, NJ",40.2362,-74.0017
12601,"Glendora, NJ",39.8405,-75.0677
12602,"Dunn Loring, VA",38.8945,-77.2315
12603,"Manorville, NY",40.8574,-72.7915
12604,"DAYTONA BEACH SHORES, FL",29.17609,-80.98283
12605,"Liberty Township, OH",41.44338,-84.00883
12606,"Bapchule, AZ",33.13644,-111.87319
12607,"Green Valley, AZ",31.8393,-111.0009
12608,"La Plata, MD",38.5352,-76.97
12609,"Big Island, VA",37.5351,-79.3615
12610,"Deloit, IA",42.0972,-95.3174
12611,"Hugo, CO",39.1362,-103.4731
12612,"Graham, AL",33.4552,-85.323
12613,"Newllano, LA",31.11491,-93.27155
12614,"Marlette, MI",43.3268,-83.0806
12615,"Madison Township, PA",44.98607,-96.17782
12616,"New Vienna, IA",42.5478,-91.1138
12617,"Malakoff, TX",32.1727,-96.0163
12618,"Harrells, NC",34.7278,-78.2015
12619,"Wallingford, PA",39.89095,-75.36297
12620,"Ridgecrest, LA",31.6018,-91.5304
12621,"Navarre, FL",30.4174,-86.8907
12622,"Merryville, LA",30.7571,-93.5246
12623,"Walsenburg, CO",37.6307,-104.7818
12624,"Woodhull, NY",42.08035,-77.40859
12625,"Clearbrook, MN",47.6962,-95.4293
12626,"Windthorst, TX",33.576,-98.4348
12627,"Cle Elum, WA",47.1943,-120.9539
12628,"Oak Grove, OR",45.4156,-122.6349
12629,"Christopher, IL",37.9707,-89.0531
12630,"Gold Beach, OR",42.3974,-124.4171
12631,"Pawnee, TX",28.6483,-98.0083
12632,"Bradford, IL",41.1772,-89.6583
12633,"West Hempstead, NY",40.6959,-73.6507
12634,"Albrightsville, PA",41.0116,-75.6068
12635,"Lake Ozark, MO",38.2035,-92.6258
12636,"Defiance, MO",38.6327,-90.7846
12637,"Healdton, OK",34.2335,-97.4867
12638,"Wading River, NY",40.9464,-72.823
12639,"Chenoa, IL",40.7389,-88.7259
12640,"Great Falls, SC",34.5753,-80.9048
12641,"Simpson, LA",31.264,-93.0193
12642,"Jacobus, PA",39.8825,-76.7121
12643,"Ansonia, OH",40.2141,-84.6344
12644,"Max, ND",47.8204,-101.2911
12645,"Big Bend National Park, TX",29.29778,-103.22985
12646,"Leechburg, PA",40.6302,-79.6022
12647,"Egg Harbor, WI",45.0528,-87.2826
12648,"New London, OH",41.0796,-82.4066
12649,"Athens, PA",41.9515,-76.5187
12650,"Frazer, PA",40.0374,-75.556
12651,"Lindenhurst, IL",42.4175,-88.0257
12652,"Lakewood Ranch, FL",27.4185,-82.3948
12653,"E. MOLINE, IL",41.5067,-90.51513
12654,"MOUNTAIN HOUSE, CA",52.42972,-114.90417
12655,"Big Lake, TX",31.1941,-101.4534
12656,"Moro, AR",34.792,-90.988
12657,"Rehoboth Beach, DE",38.7172,-75.0845
12658,"Cherokee, OK",36.7507,-98.3577
12659,"Ho Ho Kus, NJ",40.99649,-74.10125
12660,"LOCHBUIE, CO",40.00721,-104.71608
12661,"Fair Play, SC",34.5077,-82.9862
12662,"Browns Valley, MN",45.5947,-96.8327
12663,"Pope AFB, NC",35.17088,-79.01447
12664,"Solvang, CA",34.5935,-120.1401
12665,"Bokoshe, OK",35.1904,-94.7903
12666,"Sisseton, SD",45.6625,-97.0454
12667,"Ossining, NY",41.16287,-73.86152
12668,"Eyota, MN",43.9883,-92.2321
12669,"Warsaw, IL",40.3509,-91.4277
12670,"Dobson, NC",36.3928,-80.7245
12671,"Mathews, VA",37.4365,-76.3245
12672,"Russia, OH",40.2341,-84.4076
12673,"Wabasha, MN",44.3706,-92.042
12674,"Bethlehem, CT",41.6401,-73.20308
12675,"Newfane, VT",42.98564,-72.65593
12676,"Hay Springs, NE",42.6833,-102.6897
12677,"Hensonville, NY",42.28981,-74.21653
12678,"Flushing, MI",43.0637,-83.8403
12679,"Des Allemands, LA",29.8162,-90.4746
12680,"Worcester, NY",42.59146,-74.75043
12681,"Parks, AZ",35.2939,-111.977
12682,"Havana, IL",40.295,-90.0566
12683,"Combes, TX",26.2448,-97.7257
12684,"Story, WY",44.5731,-106.9142
12685,"Adkins, TX",29.39301,-98.23723
12686,"Euharlee, GA",34.1441,-84.9327
12687,"Harbor, OR",42.0385,-124.2516
12688,"Berne, NY",42.62535,-74.13346
12689,"Etna, PA",40.4975,-79.9475
12690,"Livingston, TN",36.3875,-85.3265
12691,"Rector, AR",36.2642,-90.2935
12692,"Chester, SD",43.8996,-96.9277
12693,"Menomonee, WI",43.1789,-88.11731
12694,"Lawson, MO",39.4361,-94.2152
12695,"Maryville, IL",38.7264,-89.9647
12696,"Houghton, IA",40.7836,-91.61
12697,"Mount Calm, TX",31.7564,-96.8817
12698,"East Swanzey, NH",42.8698,-72.28175
12699,"Lone Oak, TX",32.9961,-95.9406
12700,"Middleport, NY",43.2117,-78.4757
12701,"Colebrook, NH",44.89449,-71.49592
12702,"Paradise, PA",-45.44799,166.83122
12703,"Chatham, NJ",40.74093,-74.38376
12704,"Rocky Ford, CO",38.0499,-103.7225
12705,"Leon, WV",38.7471,-81.9555
12706,"Newfane, NY",43.28672,-78.71031
12707,"Bismarck, AR",34.3178,-93.178
12708,"Deckerville, MI",43.5265,-82.742
12709,"Manson, WA",47.8816,-120.162
12710,"South Schenectady, NY",42.78702,-73.97096
12711,"Roaring Gap, NC",36.40291,-80.98536
12712,"Stoystown, PA",40.1031,-78.9547
12713,"Rydal, GA",34.33537,-84.71549
12714,"Hamilton, MI",-37.78333,175.28333
12715,"Trexlertown, PA",40.5523,-75.6039
12716,"Foxhome, MN",46.2769,-96.3122
12717,"Botkins, OH",40.4587,-84.1782
12718,"PORTER RANCH, CA",34.2819,-118.54986
12719,"Darien Center, NY",42.90117,-78.38863
12720,"Rose City, TX",30.1049,-94.0506
12721,"Windsor, MO",38.5319,-93.5227
12722,"MT VERNON, ME",44.47596,-69.95081
12723,"Franklinville, NY",42.33701,-78.45808
12724,"Van Horne, IA",42.0083,-92.0897
12725,"Shippingport, PA",40.6261,-80.4205
12726,"Chisago City, MN",45.3473,-92.9116
12727,"Dearing, GA",33.4149,-82.3852
12728,"Spencerville, IN",41.28311,-84.92191
12729,"Potosi, WI",42.6876,-90.7105
12730,"Paoli, OK",34.8265,-97.2627
12731,"Seeley Lake, MT",47.1624,-113.4547
12732,"Dewey, OK",36.7913,-95.9328
12733,"Geneseo, IL",41.4509,-90.154
12734,"Creekside, PA",40.681,-79.1932
12735,"New London, MN",45.2974,-94.9478
12736,"Edgard, LA",30.0362,-90.546
12737,"Ulen, MN",47.0781,-96.2581
12738,"Flatgap, KY",37.93426,-82.88739
12739,"Elton, LA",30.4813,-92.6976
12740,"Baldwin, LA",29.8389,-91.5522
12741,"Cooke City, MT",45.0187,-109.9119
12742,"Kimball, NE",41.2335,-103.6513
12743,"Mount Holly, NC",35.3136,-81.0073
12744,"Toltec, AZ",32.79228,-111.61485
12745,"Thornburg, IA",41.4557,-92.3323
12746,"Wishek, ND",46.2554,-99.5546
12747,"West New York, NJ",40.7857,-74.0094
12748,"Southold, NY",41.06482,-72.4262
12749,"Lincoln University, PA",39.8064,-75.9279
12750,"Lake Peekskill, NY",41.33973,-73.88237
12751,"Montague, TX",33.6653,-97.7209
12752,"Harlem, GA",33.4275,-82.3131
12753,"Jeffersonville, KY",37.966,-83.8319
12754,"Shenandoah, VA",38.4875,-78.6171
12755,"Primm, NV",35.61276,-115.39027
12756,"North Waltham, MA",42.37649,-71.23561
12757,"Maple Glen, PA",40.1778,-75.1793
12758,"Rock Hall, MD",39.139,-76.243
12759,"Keene Valley, NY",44.18977,-73.78597
12760,"Stamps, AR",33.3568,-93.4955
12761,"Championsgate, FL",28.26168,-81.61841
12762,"Milton, NH",42.24954,-71.06616
12763,"Seaside Heights, NJ",39.9452,-74.079
12764,"Prattsville, NY",42.31481,-74.43293
12765,"Prattsburgh, NY",42.52396,-77.28887
12766,"Halesite, NY",40.8863,-73.4138
12767,"FT SMITH, AR",35.3628,-94.3662
12768,"Bonfield, IL",41.145,-88.0542
12769,"Jamaica Plain, MA",42.30982,-71.12033
12770,"Granville, IL",41.2658,-89.2307
12771,"Hume, CA",47.19861,-75.89472
12772,"Dakota City, NE",42.4184,-96.4201
12773,"Castor, LA",32.2549,-93.166
12774,"Osterville, MA",41.62844,-70.38697
12775,"Youngsville, NY",41.80842,-74.88627
12776,"Jamul, CA",32.7184,-116.8709
12777,"Rockbridge, OH",39.5861,-82.5262
12778,"Nisswa, MN",46.5003,-94.2977
12779,"Sawyer, MI",46.35361,-87.39528
12780,"Apalachicola, FL",29.7283,-84.994
12781,"Folsom, PA",39.8924,-75.3287
12782,"Ridgeville Corners, OH",41.4388,-84.2554
12783,"Smith River, CA",41.9233,-124.149
12784,"Ocean City, NJ",39.2681,-74.602
12785,"Grand Lake, CO",40.2502,-105.8232
12786,"Debord, KY",37.82648,-82.55126
12787,"Stevensburg, VA",38.44318,-77.89972
12788,"Knoxville, AR",35.378,-93.363
12789,"Hardin, IL",39.1591,-90.6248
12790,"Moscow, IA",41.5724,-91.0822
12791,"Norris, TN",36.2137,-84.0629
12792,"Olalla, WA",47.42926,-122.54569
12793,"Dexter, MN",43.7194,-92.7017
12794,"Ludlow, MO",39.6541,-93.7025
12795,"Aldan, PA",39.9224,-75.2881
12796,"Roy, WA",46.997,-122.5423
12797,"Columbus, MT",45.636,-109.2488
12798,"Claryville, NY",41.91842,-74.57238
12799,"Craftsbury Common, VT",44.65422,-72.38205
12800,"Chaplin, CT",41.79482,-72.1273
12801,"Medina, WA",47.6273,-122.2427
12802,"Basin, WY",44.3804,-108.0466
12803,"Ione, CA",38.3613,-120.9422
12804,"Glenwood, NJ",40.83066,-73.63874
12805,"Hagerstown, IN",39.9115,-85.1555
12806,"Salters, SC",33.5985,-79.85146
12807,"Ravenna, MI",43.1888,-85.9415
12808,"Wayland, MA",42.3626,-71.36145
12809,"Canisteo, NY",42.27035,-77.60582
12810,"Intercourse, PA",40.0379,-76.1081
12811,"Licking, MO",37.4993,-91.8618
12812,"Arbor Vitae, WI",45.92051,-89.66348
12813,"Harvard, MA",42.377,-71.11666
12814,"Box Elder, SD",44.112,-103.0818
12815,"Harris, IA",43.4451,-95.4372
12816,"East Earl, PA",40.1101,-76.03272
12817,"Slocomb, AL",31.1103,-85.5954
12818,"Milton, WA",47.2524,-122.3153
12819,"Montvale, NJ",41.0529,-74.0499
12820,"Johnson, VT",44.63561,-72.6804
12821,"Bethel, MN",45.4022,-93.2711
12822,"Clifton, IL",40.9348,-87.9343
12823,"Castle Pines, CO",39.4625,-104.8706
12824,"Gardner, IL",41.1931,-88.3146
12825,"Baldwinville, MA",42.6048,-72.0771
12826,"Rosman, NC",35.1458,-82.82
12827,"Saint Paul, NE",41.21473,-98.45812
12828,"Chelsea, AL",33.3262,-86.63
12829,"Memphis, MI",42.8956,-82.7689
12830,"Puposky, MN",47.68993,-94.9307
12831,"Twin Peaks, CA",37.7516,-122.44775
12832,"Bonnie, IL",38.203,-88.9068
12833,"Brownsville, PA",40.0188,-79.8912
12834,"Sidney Center, NY",42.29064,-75.25573
12835,"Senath, MO",36.134,-90.1614
12836,"PANORAMA, CA",51.15286,-114.081
12837,"Fleischmanns, NY",42.1552,-74.5335
12838,"Worthington, MA",42.39731,-72.93565
12839,"Seiling, OK",36.1556,-98.9304
12840,"Valley Village, CA",36.06523,-119.01677
12841,"Keota, IA",41.3651,-91.9533
12842,"Alcalde, NM",36.0854,-106.0575
12843,"Meraux, LA",29.9284,-89.9179
12844,"Brookhaven, PA",39.8715,-75.3918
12845,"Herrin, IL",37.7983,-89.0305
12846,"Kilmarnock, VA",37.7118,-76.3834
12847,"Booneville, KY",37.4702,-83.6828
12848,"Glen Gardner, NJ",40.7004,-74.9395
12849,"West Olive, MI",38.90057,-93.69494
12850,"Woolwich, ME",43.91869,-69.80116
12851,"Earlton, NY",42.35564,-73.90068
12852,"Chilmark, MA",41.34317,-70.74475
12853,"Greentop, MO",40.3508,-92.5657
12854,"Springville, TN",36.24922,-88.15309
12855,"Henefer, UT",41.0137,-111.4931
12856,"Logansport, LA",31.9763,-93.9933
12857,"Fisher, IL",40.3157,-88.3503
12858,"Quartzsite, AZ",33.6675,-114.2171
12859,"Haubstadt, IN",38.2039,-87.5751
12860,"Landis, NC",35.5477,-80.6113
12861,"Fonda, IA",42.5817,-94.8455
12862,"Lyon Station, PA",45.76064,4.85941
12863,"Avant, OK",36.4888,-96.045
12864,"Kellerton, IA",40.7103,-94.0501
12865,"Stanley, ND",48.3137,-102.3974
12866,"Fishers, NY",41.2561,-72.02952
12867,"Albers, IL",38.5452,-89.6142
12868,"Ashfield, MA",42.52647,-72.78843
12869,"Danby, VT",43.3452,-72.9946
12870,"New Haven, NY",40.36067,-74.03819
12871,"Rocky Top, TN",36.225,-84.1548
12872,"Manalapan Township, NJ",40.27992,-74.34357
12873,"Oswego, KS",37.1674,-95.1123
12874,"Baker, MT",46.364,-104.2741
12875,"Star Valley Ranch, WY",42.9798,-110.9617
12876,"Hancock, ME",44.38785,-68.79975
12877,"Eagle Rock, VA",37.6423,-79.7919
12878,"Hoyt, KS",39.2493,-95.708
12879,"Adrian, TX",35.2741,-102.6672
12880,"Falling Waters, WV",39.5637,-77.8875
12881,"Whitetop, VA",36.60151,-81.62567
12882,"Rollinsford, NH",43.2362,-70.82034
12883,"Ocala Waterway, FL",29.06915,-82.19287
12884,"Woodbury Heights, NJ",39.816,-75.1511
12885,"Carlinville, IL",39.2775,-89.8762
12886,"Dysart, IA",42.1721,-92.3091
12887,"Bloomsdale, MO",38.0146,-90.2213
12888,"Voluntown, CT",41.57065,-71.87035
12889,"Pocasset, MA",41.6877,-70.6195
12890,"Thermopolis, WY",43.6479,-108.2139
12891,"Anderson, TX",30.4871,-95.9899
12892,"Slaterville Springs, NY",42.3953,-76.3452
12893,"Otley, IA",41.45888,-93.03576
12894,"Cut Off, LA",29.5164,-90.3291
12895,"Birmingham, MI",42.5446,-83.2166
12896,"Sterlington, LA",32.6888,-92.0603
12897,"Burke, VA",38.7773,-77.2633
12898,"NAS Fallon, NV",39.41816,-118.70295
12899,"Nellis AFB, NV",36.2466,-115.0571
12900,"Fallsburg, NY",41.7343,-74.6112
12901,"Pittsville, MD",38.3937,-75.4073
12902,"Rapid River, MI",45.9264,-86.9743
12903,"Swiftwater, PA",41.09537,-75.32491
12904,"Weed, NM",32.8025,-105.5248
12905,"Oak Hill, WV",37.9844,-81.1277
12906,"Check, VA",37.03486,-80.1656
12907,"Plainville, IN",38.8048,-87.1515
12908,"Mechanicsville, MD",38.4355,-76.7424
12909,"Clarendon, TX",34.9366,-100.8918
12910,"Cutoff, LA",32.97002,-87.72799
12911,"Red House, WV",38.71345,-77.79527
12912,"Sarepta, LA",32.8963,-93.4517
12913,"PHOENIX, IL",41.61115,-87.63477
12914,"Hazel Green, AL",34.9236,-86.5671
12915,"Teasdale, UT",38.2851,-111.4724
12916,"Stanton, TN",35.4613,-89.4012
12917,"Chenango Bridge, NY",42.1716,-75.8586
12918,"Upton, WY",44.1039,-104.6362
12919,"Bunker Hill, WV",38.93539,-76.98803
12920,"King City, MO",40.0505,-94.5252
12921,"Drums, PA",41.01814,-75.99493
12922,"Logan, NM",35.3576,-103.4426
12923,"Harrison, ID",47.4675,-116.8034
12924,"Shalimar, FL",30.4435,-86.583
12925,"Carolina Beach, NC",34.0396,-77.8966
12926,"Kingston, WA",47.7927,-122.5078
12927,"Allison, PA",39.9852,-79.8732
12928,"Newalla, OK",35.40507,-97.16281
12929,"Walnut Grove, CA",38.2478,-121.528
12930,"Fort Wright, KY",39.0463,-84.5362
12931,"Custer, WA",48.9127,-122.6369
12932,"Falcon, CO",40.22849,-105.65797
12933,"Sumerduck, VA",38.46013,-77.72805
12934,"Bradford, NH",43.99257,-72.12898
12935,"New Suffolk, NY",40.9961,-72.4767
12936,"Brooklyn, IA",41.732,-92.445
12937,"Elk Park, NC",36.1582,-81.9808
12938,"Lakewood, OH",41.4822,-81.8008
12939,"Avon, IL",40.662,-90.4352
12940,"Bon Aqua, TN",35.9534,-87.32696
12941,"Oilmont, MT",48.74,-111.84087
12942,"Mansura, LA",31.0673,-92.0528
12943,"Pleasant Garden, NC",35.9595,-79.76
12944,"Star, ID",43.7026,-116.4914
12945,"Elberta, UT",39.9559,-111.9569
12946,"Narrows, VA",37.3316,-80.8082
12947,"PLEASANT VALLEY, MO",39.21639,-94.48412
12948,"Fall City, WA",47.5717,-121.9133
12949,"Saint Ignace, MI",45.86614,-84.72751
12950,"Bandon, OR",43.1141,-124.4158
12951,"Seagrove, NC",35.5391,-79.78
12952,"Highland Park, CA",49.87892,-99.95056
12953,"New Meadows, ID",44.9712,-116.2857
12954,"Iron River, WI",46.5671,-91.4069
12955,"Pine Mountain Valley, GA",32.79874,-84.82326
12956,"Wakarusa, IN",41.5336,-86.0137
12957,"Oakton, VA",38.8887,-77.3016
12958,"Pelham, NY",40.90982,-73.80791
12959,"Lansing, NY",42.48424,-76.47994
12960,"Providence, UT",41.7035,-111.8123
12961,"Boonville, CA",39.0115,-123.374
12962,"Saugatuck, MI",42.6592,-86.2061
12963,"Harrisville, UT",41.2852,-111.9859
12964,"Cicero, IN",40.1246,-86.0242
12965,"Hubbardsville, NY",42.81785,-75.46323
12966,"Temple City, CA",34.1022,-118.0579
12967,"Keego Harbor, MI",42.6088,-83.3442
12968,"New London, CT",41.3502,-72.1022
12969,"Cushing, OK",35.9794,-96.7609
12970,"Mill Neck, NY",40.8839,-73.5582
12971,"Blue Rapids, KS",39.6791,-96.6593
12972,"Red Creek, NY",43.2488,-76.7225
12973,"Mount Victory, OH",40.5338,-83.5211
12974,"Gibbon, MN",44.5332,-94.5242
12975,"Marietta, NY",42.90896,-76.32354
12976,"Roslyn Heights, NY",40.7788,-73.6396
12977,"Marine City, MI",42.7137,-82.5012
12978,"Manchester, GA",32.8565,-84.6329
12979,"Evans, WV",38.81369,-82.20598
12980,"Palmyra, NE",40.7057,-96.3922
12981,"Afton, IA",41.0276,-94.1953
12982,"Adair, OK",36.4365,-95.2734
12983,"Strum, WI",44.5531,-91.3876
12984,"Lake City, MI",44.3297,-85.2085
12985,"Kingsley, MI",44.5845,-85.5347
12986,"Center Point, AL",33.6447,-86.6852
